Locality,Zip Code,Type of Property,Subtype of Property,Price,Number of Rooms,Livable Space (m2),Fully Equipped Kitchen,Furnished,Open Fire,Terrace,Garden,Swimming Pool,Surface of the Land (m2),PEB,Primary Energy Consumption (kWh/m2),State of the Building,Url,Price/m2,Price/m2 Ratio,Price Ratio,Zip Code Score,Type of Property Score,Number of Rooms Score,Livable Space (m2) Score,Surface of the Land (m2) Score,State of the Building Score,Primary Energy Consumption (kWh/m2) Score
Molenbeek-saint-jean,1080,Apartment,apartment,229000,2,92,0,0,0,1,0,0,0,0,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20084273,2489.1304347826085,0.010329586581543669,0.0693939393939394,0.10020019157088123,0.5310389297181993,0.27015323944133907,0.11450673485344774,0.11752180671513664,0.7497975974989369,0.2610471689017736
Woluwe-saint-pierre-sint-pieters-woluwe,1150,Apartment,apartment,290000,2,77,1,0,0,1,0,0,0,4,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre-sint-pieters-woluwe/1150/20281609,3766.2337662337663,0.015629409062302792,0.08787878787878788,0.3087310344827586,0.5310389297181993,0.27015323944133907,0.1034950306065665,0.11752180671513664,0.7497975974989369,0.2610471689017736
Riemst,3770,House,house,368000,3,140,1,0,0,1,0,0,150,6,33,5,https://www.immoweb.be/en/classified/house/for-sale/riemst/3770/20283295,2628.5714285714284,0.010908249635207189,0.11151515151515151,0.12689655172413794,1.0,0.3869261187378436,0.15538628016390954,0.1549469191919192,1.0,0.3057955889724311
Woluwe-saint-pierre,1150,Apartment,apartment,295000,2,81,1,0,0,1,0,0,0,1,283,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20117934,3641.9753086419755,0.015113751675189779,0.0893939393939394,0.3087310344827586,0.5310389297181993,0.27015323944133907,0.10722796596478001,0.11752180671513664,0.9099970571041955,0.21261978475600768
Gent,9000,Apartment,apartment,210000,1,49,1,0,0,0,0,0,0,3,382,2,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20186193,4285.714285714285,0.017785189622620417,0.06363636363636363,0.17972830880082344,0.5310389297181993,0.18192867130434218,0.06624234835837507,0.11752180671513664,0.7550873775720708,0.24949248120300757
Duffel,2570,Apartment,apartment,298000,2,81,1,0,0,1,0,0,0,6,28,3,https://www.immoweb.be/en/classified/apartment/for-sale/duffel/2570/20108995,3679.0123456790125,0.015267450844767981,0.0903030303030303,0.14936105476673428,0.5310389297181993,0.27015323944133907,0.10722796596478001,0.11752180671513664,0.7497975974989369,0.24537644110275691
Anderlecht,1070,Apartment,apartment,215000,1,54,1,0,0,0,0,0,0,4,135,3,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11031682,3981.4814814814813,0.01652266072965662,0.06515151515151515,0.11063824451410659,0.5310389297181993,0.18192867130434218,0.06789598288814691,0.11752180671513664,0.7497975974989369,0.2851866508376204
Gent,9000,Apartment,apartment,320000,2,65,0,0,0,1,0,0,0,5,150,5,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20207397,4923.076923076923,0.020430166540856273,0.09696969696969697,0.17972830880082344,0.5310389297181993,0.27015323944133907,0.08482216873083046,0.11752180671513664,1.0,0.2805372807017544
Turnhout,2300,Apartment,apartment,448000,2,105,1,0,0,0,0,0,0,6,72,5,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20084403,4266.666666666667,0.017706144335408774,0.13575757575757577,0.10371778735632184,0.5310389297181993,0.27015323944133907,0.12789364091667932,0.11752180671513664,1.0,0.2896800530738612
Anderlecht,1070,Apartment,apartment,330000,2,102,0,0,0,1,0,0,0,5,90,5,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11367670,3235.294117647059,0.013426074519036983,0.1,0.11063824451410659,0.5310389297181993,0.27015323944133907,0.12368933516645388,0.11752180671513664,1.0,0.2824480556229283
Antwerpen,2100,Apartment,apartment,248000,3,91,1,0,0,1,0,0,0,4,278,3,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2100/20315980,2725.2747252747254,0.01130955647797401,0.07515151515151515,0.1052333702016916,0.5310389297181993,0.3869261187378436,0.11573836786801531,0.11752180671513664,0.7497975974989369,0.20792365529207635
Uccle,1180,Apartment,apartment,340000,2,94,1,0,0,1,0,0,0,3,154,5,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20138082,3617.021276595745,0.015010195497105177,0.10303030303030303,0.3589247822141561,0.5310389297181993,0.27015323944133907,0.1171833677598257,0.11752180671513664,1.0,0.2602951824004455
Dehaan,8420,Apartment,apartment,297000,2,92,1,0,0,0,0,0,0,0,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/20299940,3228.2608695652175,0.013396887400517338,0.09,0.1306391899288451,0.5310389297181993,0.27015323944133907,0.11450673485344774,0.11752180671513664,0.7497975974989369,0.2610471689017736
Aalst,9300,House,house,569000,3,162,1,0,0,1,1,0,550,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20315966,3512.3456790123455,0.014575804581666074,0.17242424242424242,0.12957870279146141,1.0,0.3869261187378436,0.1863872198344759,0.19990358126721766,1.0,0.2610471689017736
Brussel,1000,Apartment,apartment,365000,2,92,1,0,0,1,0,0,0,4,101,5,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20244334,3967.391304347826,0.016464188219491003,0.11060606060606061,0.19171599822406393,0.5310389297181993,0.27015323944133907,0.11450673485344774,0.11752180671513664,1.0,0.23514155759769798
Hemiksem,2620,Apartment,apartment,209000,2,78,0,0,0,1,0,0,0,4,281,0,https://www.immoweb.be/en/classified/apartment/for-sale/hemiksem/2620/20307685,2679.4871794871797,0.011119543768330629,0.06333333333333334,0.14367812260536397,0.5310389297181993,0.27015323944133907,0.09706675227944009,0.11752180671513664,0.7547116896058398,0.305530492898914
Dehaan,8420,Apartment,apartment,259000,2,79,1,0,0,0,0,0,0,0,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/20299939,3278.481012658228,0.013605294846333679,0.07848484848484849,0.1306391899288451,0.5310389297181993,0.27015323944133907,0.10130110183639399,0.11752180671513664,0.7497975974989369,0.2610471689017736
Willebroek,2830,House,house,389000,3,152,1,0,0,1,1,0,281,3,322,5,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20283275,2559.2105263157896,0.010620410382104255,0.11787878787878787,0.15577894088669952,1.0,0.3869261187378436,0.149399446046441,0.11873560606060607,1.0,0.29456333140543667
Fosses-la-ville,5070,House,house,229000,3,82,0,0,0,0,0,0,809,1,475,0,https://www.immoweb.be/en/classified/house/for-sale/fosses-la-ville/5070/20315964,2792.682926829268,0.011589292262219726,0.0693939393939394,0.17054605911330048,1.0,0.3869261187378436,0.1017380345019477,0.0693939393939394,0.7547116896058398,0.160233918128655
Hemiksem,2620,Apartment,apartment,219000,2,78,0,0,0,1,0,0,0,3,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/hemiksem/2620/20307684,2807.6923076923076,0.011651579355332094,0.06636363636363636,0.14367812260536397,0.5310389297181993,0.27015323944133907,0.09706675227944009,0.11752180671513664,0.7547116896058398,0.2610471689017736
Auvelais,5060,Apartment,apartment,159000,2,66,0,0,0,0,0,0,0,1,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/auvelais/5060/20315963,2409.090909090909,0.009997432348472992,0.04818181818181818,0.12307777777777779,0.5310389297181993,0.27015323944133907,0.08635155815247635,0.11752180671513664,0.7547116896058398,0.2610471689017736
Bruxelles,1000,Apartment,apartment,410000,3,125,1,0,0,0,0,0,0,3,171,3,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20089381,3280.0,0.013611598457845493,0.12424242424242424,0.19171599822406393,0.5310389297181993,0.3869261187378436,0.1360953735678185,0.11752180671513664,0.7497975974989369,0.3258538237485606
Deurne,2100,Apartment,apartment,359000,2,99,0,0,0,0,1,0,0,5,145,3,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20307654,3626.2626262626263,0.015048545966883875,0.1087878787878788,0.1052333702016916,0.5310389297181993,0.27015323944133907,0.11594148271811043,0.11752180671513664,0.7497975974989369,0.19840948525159055
Ixelles,1050,Apartment,apartment,410000,2,80,1,1,0,1,1,0,0,2,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11485215,5125.0,0.021268122590383583,0.12424242424242424,0.27260251475613545,0.5310389297181993,0.27015323944133907,0.10267881345452297,0.11752180671513664,0.7497975974989369,0.2610471689017736
Lissewege,8380,House,house,279000,3,113,0,0,0,1,0,0,197,2,444,3,https://www.immoweb.be/en/classified/house/for-sale/lissewege/8380/20299928,2469.026548672566,0.010246157915332647,0.08454545454545455,0.14906451612903227,1.0,0.3869261187378436,0.13626587169091342,0.2144112554112554,0.7497975974989369,0.2834586466165414
Antwerpen,2018,Apartment,apartment,599000,2,102,1,0,0,1,0,0,0,6,82,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20318386,5872.549019607844,0.02437035950576713,0.18151515151515152,0.19513071198213844,0.5310389297181993,0.27015323944133907,0.12368933516645388,0.11752180671513664,1.0,0.2835497835497836
Etterbeek,1040,Apartment,apartment,430000,2,82,0,1,0,1,0,0,0,3,199,5,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20315942,5243.90243902439,0.021761553156133113,0.1303030303030303,0.2357968313140727,0.5310389297181993,0.27015323944133907,0.1017380345019477,0.11752180671513664,1.0,0.2705983709273183
Waterloo,1410,Apartment,apartment,420000,3,115,1,0,0,1,0,0,0,5,139,4,https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20163555,3652.1739130434785,0.015156074634928705,0.12727272727272726,0.2558438133874239,0.5310389297181993,0.3869261187378436,0.13166391687294915,0.11752180671513664,0.767051007281462,0.27591602219835304
Antwerpen,2000,Apartment,apartment,599900,2,120,1,0,0,1,0,0,0,6,92,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20318383,4999.166666666667,0.020745929661741647,0.18178787878787878,0.21915138113482943,0.5310389297181993,0.27015323944133907,0.1341656055973439,0.11752180671513664,1.0,0.2741241158451685
Steendorp,9140,House,house,273000,2,96,0,0,0,0,0,0,48,6,50,3,https://www.immoweb.be/en/classified/house/for-sale/steendorp/9140/20299929,2843.75,0.011801214364176256,0.08272727272727273,0.18884012539184952,1.0,0.27015323944133907,0.12271199124978412,0.08848484848484849,0.7497975974989369,0.27162822681704263
Kuurne,8520,Apartment,apartment,325000,2,133,0,0,0,0,0,0,0,5,107,5,https://www.immoweb.be/en/classified/apartment/for-sale/kuurne/8520/20315933,2443.6090225563908,0.01014067829359936,0.09848484848484848,0.17685057471264368,0.5310389297181993,0.27015323944133907,0.1436675316002862,0.11752180671513664,1.0,0.2696549064970118
Aalst,9300,Apartment,apartment,272500,2,88,1,0,0,0,0,0,0,5,133,3,https://www.immoweb.be/en/classified/apartment/for-sale/aalst%20%289300%29/9300/20287572,3096.590909090909,0.01285047318376835,0.08257575757575758,0.12957870279146141,0.5310389297181993,0.27015323944133907,0.1057983711591391,0.11752180671513664,0.7497975974989369,0.25164234114698514
Zwijndrecht,2070,House,house,317000,3,121,0,0,0,0,0,0,329,1,808,1,https://www.immoweb.be/en/classified/house/for-sale/zwijndrecht/2070/20299927,2619.8347107438017,0.010871993325783666,0.09606060606060605,0.11872605363984674,1.0,0.3869261187378436,0.13452083386841318,0.13106060606060604,0.9099970571041955,0.15889724310776943
Uccle,1180,Apartment,apartment,475000,3,139,1,0,0,1,0,0,0,2,213,2,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20318382,3417.26618705036,0.014181236329787263,0.14393939393939395,0.3589247822141561,0.5310389297181993,0.3869261187378436,0.14154651692214296,0.11752180671513664,0.7550873775720708,0.3546679197994988
Aalst,9300,Apartment,apartment,265000,2,98,1,0,0,0,0,0,0,5,193,3,https://www.immoweb.be/en/classified/apartment/for-sale/aalst%20%289300%29/9300/20287577,2704.081632653061,0.01122160773808193,0.0803030303030303,0.12957870279146141,0.5310389297181993,0.27015323944133907,0.1177028833366345,0.11752180671513664,0.7497975974989369,0.2894602577873255
Uccle,1180,Apartment,apartment,455000,2,100,1,0,0,1,1,0,0,4,145,5,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20067628,4550.0,0.01888194298268201,0.13787878787878788,0.3589247822141561,0.5310389297181993,0.27015323944133907,0.12756153144129104,0.11752180671513664,1.0,0.19840948525159055
Knokke,8300,Apartment,apartment,490000,2,87,1,0,0,1,0,0,0,5,124,3,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11465241,5632.183908045977,0.023372873718616103,0.1484848484848485,0.31526985528547197,0.5310389297181993,0.27015323944133907,0.10813627257550464,0.11752180671513664,0.7497975974989369,0.20633034198399225
Aalst,9300,Apartment,apartment,248000,1,78,1,0,0,1,0,0,0,0,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20318350,3179.4871794871797,0.013194482557636346,0.07515151515151515,0.12957870279146141,0.5310389297181993,0.18192867130434218,0.09706675227944009,0.11752180671513664,1.0,0.2610471689017736
Zwijndrecht,2070,Apartment,apartment,165000,2,54,0,0,0,0,0,0,0,4,290,3,https://www.immoweb.be/en/classified/apartment/for-sale/zwijndrecht/2070/20315924,3055.5555555555557,0.012680181490201595,0.05,0.11872605363984674,0.5310389297181993,0.27015323944133907,0.06789598288814691,0.11752180671513664,0.7497975974989369,0.33373205741626794
Mortsel,2640,House,house,399000,3,159,1,0,0,0,0,0,104,4,252,4,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20299871,2509.433962264151,0.010413843735006043,0.12090909090909091,0.14173753960857408,1.0,0.3869261187378436,0.1553949421875966,0.11265151515151516,0.767051007281462,0.32599647266313936
Uccle,1180,Apartment,apartment,397000,3,114,1,0,0,0,0,0,0,3,180,3,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20318373,3482.4561403508774,0.014451766655339808,0.1203030303030303,0.3589247822141561,0.5310389297181993,0.3869261187378436,0.12335763077351142,0.11752180671513664,0.7497975974989369,0.28541546173125126
Mortsel,2640,Apartment,apartment,235000,2,81,1,0,0,1,0,0,0,5,132,3,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20299870,2901.2345679012346,0.012039768283625756,0.07121212121212121,0.14173753960857408,0.5310389297181993,0.27015323944133907,0.10722796596478001,0.11752180671513664,0.7497975974989369,0.21803983643318822
Woluwe-saint-pierre,1150,Apartment,apartment,750000,3,135,1,0,0,1,0,1,0,5,46,5,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20318372,5555.555555555556,0.023054875436730172,0.22727272727272727,0.3087310344827586,0.5310389297181993,0.3869261187378436,0.15941396951909095,0.11752180671513664,1.0,0.25380116959064325
Kapellen,2950,Apartment,apartment,215500,1,57,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/kapellen/2950/20315906,3780.7017543859647,0.015689449441943216,0.06530303030303031,0.2706380329153605,0.5310389297181993,0.18192867130434218,0.07383570318346669,0.11752180671513664,0.7547116896058398,0.2610471689017736
Grimbergen,1850,House,house,480000,3,160,0,0,0,0,0,0,224,4,249,3,https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/20190919,3000.0,0.012449632735834293,0.14545454545454545,0.2870653346855984,1.0,0.3869261187378436,0.17259382809733395,0.23356060606060605,0.7497975974989369,0.3092723475355055
Roosdaal,1760,House,house,575000,3,203,1,0,0,1,0,0,13925,4,268,5,https://www.immoweb.be/en/classified/house/for-sale/roosdaal/1760/20247963,2832.512315270936,0.01175457934828361,0.17424242424242425,0.23070011494252876,1.0,0.3869261187378436,0.22053729900711713,0.17424242424242425,1.0,0.32644110275689225
Kapellen,2950,Apartment,apartment,378500,3,107,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/kapellen/2950/20315909,3537.3831775700933,0.014679707135555388,0.1146969696969697,0.2706380329153605,0.5310389297181993,0.3869261187378436,0.12673642620742173,0.11752180671513664,0.7547116896058398,0.2610471689017736
Knokke-heist,8301,Apartment,apartment,469000,2,103,0,0,0,0,0,0,0,4,208,3,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8301/20124695,4553.398058252427,0.018896044508434573,0.14212121212121212,0.20697783251231525,0.5310389297181993,0.27015323944133907,0.12605356334631795,0.11752180671513664,0.7497975974989369,0.34474462017111746
Vilvoorde,1800,House,mansion,429000,4,176,0,0,0,0,0,0,100,5,198,4,https://www.immoweb.be/en/classified/mansion/for-sale/vilvoorde/1800/20164169,2437.5,0.010115326597865362,0.13,0.14085330344827585,1.0,0.5711504895801999,0.20178934783779418,0.1887038567493113,0.767051007281462,0.32469507101086054
Heusden-zolder,3550,House,house,377566,4,151,0,0,0,1,0,0,306,0,0,3,https://www.immoweb.be/en/classified/house/for-sale/heusden-zolder/3550/20299850,2500.437086092715,0.01037650780030466,0.11441393939393939,0.1710245905172414,1.0,0.5711504895801999,0.15118305948510674,0.1325790909090909,0.7497975974989369,0.2610471689017736
Oostende,8400,Apartment,apartment,695000,3,100,0,0,0,0,0,0,0,4,229,3,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20279556,6950.0,0.028841649171349446,0.2106060606060606,0.1313725168665667,0.5310389297181993,0.3869261187378436,0.12756153144129104,0.11752180671513664,0.7497975974989369,0.3129824561403509
Bruxelles,1020,Apartment,apartment,295000,3,118,1,0,0,1,0,0,0,2,267,3,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/20291580,2500.0,0.010374693946528577,0.0893939393939394,0.1559663191659984,0.5310389297181993,0.3869261187378436,0.13567537871761579,0.11752180671513664,0.7497975974989369,0.26365508771929824
Leuvenkessel-lo,3010,House,house,443000,2,138,1,0,0,1,1,0,513,4,211,5,https://www.immoweb.be/en/classified/house/for-sale/leuven%20kessel-lo/3010/20323743,3210.144927536232,0.013321708458875826,0.13424242424242425,0.15198938992042438,1.0,0.27015323944133907,0.15633266848255864,0.24285462121212123,1.0,0.30025062656641605
Depanne,8660,Apartment,apartment,130000,1,47,0,0,0,0,0,0,0,1,553,3,https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/20050610,2765.9574468085107,0.011478384791903959,0.03939393939393939,0.12797193633952256,0.5310389297181993,0.18192867130434218,0.05668707104433314,0.11752180671513664,0.7497975974989369,0.19097744360902255
Gent,9000,House,house,315000,2,87,0,0,0,0,0,0,43,4,287,5,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20276439,3620.689655172414,0.015025418819110353,0.09545454545454546,0.17972830880082344,1.0,0.27015323944133907,0.10813627257550464,0.14890151515151515,1.0,0.32952970661948994
